,abdominal_pain,abnormal_menstruation,acidity,acute_liver_failure,altered_sensorium,anxiety,back_pain,belly_pain,blackheads,bladder_discomfort,blister,blood_in_sputum,bloody_stool,blurred_and_distorted_vision,breathlessness,brittle_nails,bruising,burning_micturition,chest_pain,chills,cold_hands_and_feets,coma,congestion,constipation,continuous_feel_of_urine,continuous_sneezing,cough,cramps,dark_urine,dehydration,depression,diarrhoea,dischromic _patches,distention_of_abdomen,dizziness,drying_and_tingling_lips,enlarged_thyroid,excessive_hunger,extra_marital_contacts,family_history,fast_heart_rate,fatigue,fluid_overload,foul_smell_of urine,headache,high_fever,hip_joint_pain,history_of_alcohol_consumption,increased_appetite,indigestion,inflammatory_nails,internal_itching,irregular_sugar_level,irritability,irritation_in_anus,itching,joint_pain,knee_pain,lack_of_concentration,lethargy,loss_of_appetite,loss_of_balance,loss_of_smell,malaise,mild_fever,mood_swings,movement_stiffness,mucoid_sputum,muscle_pain,muscle_wasting,muscle_weakness,nausea,neck_pain,nodal_skin_eruptions,obesity,pain_behind_the_eyes,pain_during_bowel_movements,pain_in_anal_region,painful_walking,palpitations,passage_of_gases,patches_in_throat,phlegm,polyuria,prominent_veins_on_calf,puffy_face_and_eyes,pus_filled_pimples,receiving_blood_transfusion,receiving_unsterile_injections,red_sore_around_nose,red_spots_over_body,redness_of_eyes,restlessness,runny_nose,rusty_sputum,scurring,shivering,silver_like_dusting,sinus_pressure,skin_peeling,skin_rash,slurred_speech,small_dents_in_nails,spinning_movements,spotting_ urination,stiff_neck,stomach_bleeding,stomach_pain,sunken_eyes,sweating,swelled_lymph_nodes,swelling_joints,swelling_of_stomach,swollen_blood_vessels,swollen_extremeties,swollen_legs,throat_irritation,toxic_look_(typhos),ulcers_on_tongue,unsteadiness,visual_disturbances,vomiting,watering_from_eyes,weakness_in_limbs,weakness_of_one_body_side,weight_gain,weight_loss,yellow_crust_ooze,yellow_urine,yellowing_of_eyes,yellowish_skin
sinus_pressure,0.01133538555943468,0.006337732111001954,0.006201585461074321,0.005049163704808938,0.005049163704808938,0.005049163704808938,0.006247414158816385,0.005049163704808938,0.004780408770126186,0.005049163704808938,0.005049163704808938,0.005318258656754704,0.005049163704808938,0.007052312335489124,0.007747297029903661,0.005318258656754704,0.005049163704808938,0.006155277895930415,0.12177178969498699,0.08789133934935152,0.005049163704808938,0.005318258656754704,1.0,0.006247414158816385,0.005049163704808938,0.40273905122812137,0.133990088345374,0.005049163704808938,0.008485937991256765,0.004780408770126186,0.00629278870438046,0.008449438807955095,0.004780408770126186,0.005049163704808938,0.007012270266354867,0.005049163704808938,0.005318258656754704,0.00782227837747873,0.004780408770126186,0.006247414158816385,0.00629278870438046,0.02660571363012765,0.005049163704808938,0.0045119929945312874,0.0562898250585548,0.044092983378239047,0.005049163704808938,0.005049163704808938,0.005318258656754704,0.006201585461074321,0.005049163704808938,0.005049163704808938,0.005049163704808938,0.007896942321888464,0.005049163704808938,0.00914015300315757,0.009176461133330267,0.005049163704808938,0.005049163704808938,0.007784829243502096,0.012125433569888723,0.007052312335489124,1.0,0.10286799140191319,0.007131838695913603,0.006247414158816385,0.005049163704808938,0.005049163704808938,0.18978727565231826,0.004780408770126186,0.00629278870438046,0.012085152300542487,0.006247414158816385,0.004780408770126186,0.006247414158816385,0.005318258656754704,0.005049163704808938,0.005049163704808938,0.006247414158816385,0.005318258656754704,0.005049163704808938,0.004780408770126186,0.2651799764307406,0.005318258656754704,0.005049163704808938,0.005049163704808938,0.004780408770126186,0.005318258656754704,0.005318258656754704,0.005049163704808938,0.00629278870438046,1.0,0.006247414158816385,1.0,0.005318258656754704,0.004780408770126186,0.004780408770126186,0.005049163704808938,0.0,0.005049163704808938,0.009795952581791004,0.005318258656754704,0.005049163704808938,0.004780408770126186,0.004780408770126186,0.006247414158816385,0.005318258656754704,0.006201585461074321,0.004780408770126186,0.00914015300315757,0.23723179168698397,0.006247414158816385,0.005049163704808938,0.004780408770126186,0.005318258656754704,0.005049163704808938,1.0,0.005049163704808938,0.004780408770126186,0.005049163704808938,0.005049163704808938,0.01827084388441395,0.004780408770126186,0.004780408770126186,0.004780408770126186,0.005049163704808938,0.007784829243502096,0.005049163704808938,0.005049163704808938,0.009979520590478802,0.010573583796677137
skin_peeling,0.01076104460019052,0.006017003888572372,0.005887754514928908,0.004990874999126764,0.004990874999126764,0.004990874999126764,0.005931261567849816,0.004990874999126764,0.004725224534214257,0.004990874999126764,0.004990874999126764,0.005049163704808938,0.004990874999126764,0.0066953730900996085,0.0073551233589275586,0.005049163704808938,0.004990874999126764,0.005843792785689177,0.008780732186788914,0.009369426622175077,0.004990874999126764,0.005049163704808938,0.005049163704808938,0.005931261567849816,0.004990874999126764,0.005887754514928908,0.008021651226160883,0.004990874999126764,0.00805629864718661,0.004725224534214257,0.005974337409400348,0.008021651226160883,0.004725224534214257,0.004990874999126764,0.006657360582637661,0.004990874999126764,0.005049163704808938,0.007426302314177547,0.004725224534214257,0.005931261567849816,0.005974337409400348,0.01751301287479749,0.004990874999126764,0.004459909095783744,0.01139647423568748,0.012907476472309626,0.004990874999126764,0.004990874999126764,0.005049163704808938,0.005887754514928908,0.8715224408387912,0.004990874999126764,0.004990874999126764,0.007497179772419683,0.004990874999126764,0.008677314863131462,0.09990239450947422,0.004990874999126764,0.004990874999126764,0.0073907522937036955,0.011510925630936615,0.0066953730900996085,0.005049163704808938,0.008815221910741265,0.006770868438943176,0.005931261567849816,0.004990874999126764,0.004990874999126764,0.007497179772419683,0.004725224534214257,0.005974337409400348,0.011472692783195645,0.005931261567849816,0.004725224534214257,0.005931261567849816,0.005049163704808938,0.004990874999126764,0.004990874999126764,0.005931261567849816,0.005049163704808938,0.004990874999126764,0.004725224534214257,0.006770868438943176,0.005049163704808938,0.004990874999126764,0.004990874999126764,0.004725224534214257,0.005049163704808938,0.005049163704808938,0.004990874999126764,0.005974337409400348,0.005049163704808938,0.005931261567849816,0.005049163704808938,0.005049163704808938,0.004725224534214257,0.004725224534214257,0.8715224408387912,0.005049163704808938,0.0,0.0842503143084341,0.005049163704808938,0.8715224408387912,0.004725224534214257,0.004725224534214257,0.005931261567849816,0.005049163704808938,0.005887754514928908,0.004725224534214257,0.008677314863131462,0.006733206557868482,0.005931261567849816,0.004990874999126764,0.004725224534214257,0.005049163704808938,0.004990874999126764,0.005049163704808938,0.004990874999126764,0.004725224534214257,0.004990874999126764,0.004990874999126764,0.01734325723331982,0.004725224534214257,0.004725224534214257,0.004725224534214257,0.004990874999126764,0.0073907522937036955,0.004990874999126764,0.004990874999126764,0.009474066941028508,0.010037954954329282
skin_rash,0.08073833428899822,0.01986382356535528,0.01833571076014427,0.0092998208535891,0.0092998208535891,0.0092998208535891,0.03507913234645348,0.0092998208535891,0.07897792548499545,0.0092998208535891,0.0842503143084341,0.009795952581791004,0.0092998208535891,0.02864690415838456,0.03818451673846099,0.009795952581791004,0.0092998208535891,0.02389499328003386,0.060894031225455614,0.0010051308835329889,0.0092998208535891,0.009795952581791004,0.009795952581791004,0.018844366620391816,0.0092998208535891,0.01833571076014427,0.04853184734703928,0.0092998208535891,0.04908471184312848,0.008804366803920171,0.019353736883721166,0.04853184734703928,0.06729154972424299,0.0092998208535891,0.02812432154649193,0.0092998208535891,0.009795952581791004,0.03925990596435633,0.008804366803920171,0.018844366620391816,0.019353736883721166,0.008597722211927292,0.0092998208535891,0.008309588579083536,0.0025791833341563385,0.01096629855007791,0.0092998208535891,0.0092998208535891,0.009795952581791004,0.01833571076014427,0.0842503143084341,0.0092998208535891,0.0092998208535891,0.040338494470782964,0.0092998208535891,0.0910473362682603,0.028470522201773717,0.0092998208535891,0.0092998208535891,0.00466527202394103,0.0021938959426287792,0.02864690415838456,0.009795952581791004,0.02954034247868069,0.011732232606648844,0.018844366620391816,0.0092998208535891,0.0092998208535891,0.0038386600906288376,0.008804366803920171,0.019353736883721166,0.008263824631816644,0.018844366620391816,0.06729154972424299,0.018844366620391816,0.08955193570009502,0.0092998208535891,0.0092998208535891,0.018844366620391816,0.009795952581791004,0.0092998208535891,0.008804366803920171,0.029694334184107253,0.009795952581791004,0.0092998208535891,0.0092998208535891,0.07897792548499545,0.009795952581791004,0.009795952581791004,0.0842503143084341,0.1809646314993601,0.009795952581791004,0.018844366620391816,0.009795952581791004,0.009795952581791004,0.07897792548499545,0.008804366803920171,0.0842503143084341,0.009795952581791004,0.0842503143084341,0.0,0.009795952581791004,0.0842503143084341,0.008804366803920171,0.06729154972424299,0.018844366620391816,0.009795952581791004,0.022733906370926607,0.008804366803920171,0.05918324418528133,0.012307222237638528,0.018844366620391816,0.0092998208535891,0.008804366803920171,0.009795952581791004,0.0092998208535891,0.009795952581791004,0.0092998208535891,0.008804366803920171,0.0092998208535891,0.0092998208535891,0.04290699632046808,0.008804366803920171,0.008804366803920171,0.008804366803920171,0.0092998208535891,0.0387218126316981,0.0842503143084341,0.0092998208535891,0.07089882242189371,0.07520262396775455
slurred_speech,0.01133538555943468,0.006337732111001954,0.006201585461074321,0.005049163704808938,0.005049163704808938,0.9182643655136847,0.006247414158816385,0.005049163704808938,0.004780408770126186,0.005049163704808938,0.005049163704808938,0.005318258656754704,0.005049163704808938,0.2421269099463027,0.007747297029903661,0.005318258656754704,0.005049163704808938,0.006155277895930415,0.009249100366641286,0.009869282021013946,0.005049163704808938,0.005318258656754704,0.005318258656754704,0.006247414158816385,0.005049163704808938,0.006201585461074321,0.008449438807955095,0.005049163704808938,0.008485937991256765,0.004780408770126186,0.00629278870438046,0.008449438807955095,0.004780408770126186,0.005049163704808938,0.007012270266354867,0.9182643655136847,0.005318258656754704,0.19545516144287245,0.004780408770126186,0.006247414158816385,0.00629278870438046,0.02660571363012765,0.005049163704808938,0.0045119929945312874,0.0562898250585548,0.013596844270803045,0.005049163704808938,0.005049163704808938,0.005318258656754704,0.006201585461074321,0.005049163704808938,0.005049163704808938,0.005049163704808938,0.18978727565231826,0.005049163704808938,0.00914015300315757,0.009176461133330267,0.005049163704808938,0.005049163704808938,0.007784829243502096,0.012125433569888723,0.007052312335489124,0.005318258656754704,0.009285434454328417,0.007131838695913603,0.006247414158816385,0.005049163704808938,0.005049163704808938,0.007896942321888464,0.004780408770126186,0.00629278870438046,0.05552032277338801,0.006247414158816385,0.004780408770126186,0.006247414158816385,0.005318258656754704,0.005049163704808938,0.005049163704808938,0.006247414158816385,1.0,0.005049163704808938,0.004780408770126186,0.007131838695913603,0.005318258656754704,0.005049163704808938,0.005049163704808938,0.004780408770126186,0.005318258656754704,0.005318258656754704,0.005049163704808938,0.00629278870438046,0.005318258656754704,0.006247414158816385,0.005318258656754704,0.005318258656754704,0.004780408770126186,0.004780408770126186,0.005049163704808938,0.005318258656754704,0.005049163704808938,0.009795952581791004,0.0,0.005049163704808938,0.004780408770126186,0.004780408770126186,0.006247414158816385,0.005318258656754704,0.006201585461074321,0.004780408770126186,0.10731730985997148,0.007092165861938317,0.006247414158816385,0.005049163704808938,0.004780408770126186,0.005318258656754704,0.005049163704808938,0.005318258656754704,0.005049163704808938,0.004780408770126186,0.005049163704808938,0.005049163704808938,0.026993921306026694,0.004780408770126186,0.004780408770126186,0.004780408770126186,0.005049163704808938,0.007784829243502096,0.005049163704808938,0.005049163704808938,0.009979520590478802,0.010573583796677137
small_dents_in_nails,0.01076104460019052,0.006017003888572372,0.005887754514928908,0.004990874999126764,0.004990874999126764,0.004990874999126764,0.005931261567849816,0.004990874999126764,0.004725224534214257,0.004990874999126764,0.004990874999126764,0.005049163704808938,0.004990874999126764,0.0066953730900996085,0.0073551233589275586,0.005049163704808938,0.004990874999126764,0.005843792785689177,0.008780732186788914,0.009369426622175077,0.004990874999126764,0.005049163704808938,0.005049163704808938,0.005931261567849816,0.004990874999126764,0.005887754514928908,0.008021651226160883,0.004990874999126764,0.00805629864718661,0.004725224534214257,0.005974337409400348,0.008021651226160883,0.004725224534214257,0.004990874999126764,0.006657360582637661,0.004990874999126764,0.005049163704808938,0.007426302314177547,0.004725224534214257,0.005931261567849816,0.005974337409400348,0.01751301287479749,0.004990874999126764,0.004459909095783744,0.01139647423568748,0.012907476472309626,0.004990874999126764,0.004990874999126764,0.005049163704808938,0.005887754514928908,0.8715224408387912,0.004990874999126764,0.004990874999126764,0.007497179772419683,0.004990874999126764,0.008677314863131462,0.09990239450947422,0.004990874999126764,0.004990874999126764,0.0073907522937036955,0.011510925630936615,0.0066953730900996085,0.005049163704808938,0.008815221910741265,0.006770868438943176,0.005931261567849816,0.004990874999126764,0.004990874999126764,0.007497179772419683,0.004725224534214257,0.005974337409400348,0.011472692783195645,0.005931261567849816,0.004725224534214257,0.005931261567849816,0.005049163704808938,0.004990874999126764,0.004990874999126764,0.005931261567849816,0.005049163704808938,0.004990874999126764,0.004725224534214257,0.006770868438943176,0.005049163704808938,0.004990874999126764,0.004990874999126764,0.004725224534214257,0.005049163704808938,0.005049163704808938,0.004990874999126764,0.005974337409400348,0.005049163704808938,0.005931261567849816,0.005049163704808938,0.005049163704808938,0.004725224534214257,0.004725224534214257,0.8715224408387912,0.005049163704808938,0.8715224408387912,0.0842503143084341,0.005049163704808938,0.0,0.004725224534214257,0.004725224534214257,0.005931261567849816,0.005049163704808938,0.005887754514928908,0.004725224534214257,0.008677314863131462,0.006733206557868482,0.005931261567849816,0.004990874999126764,0.004725224534214257,0.005049163704808938,0.004990874999126764,0.005049163704808938,0.004990874999126764,0.004725224534214257,0.004990874999126764,0.004990874999126764,0.01734325723331982,0.004725224534214257,0.004725224534214257,0.004725224534214257,0.004990874999126764,0.0073907522937036955,0.004990874999126764,0.004990874999126764,0.009474066941028508,0.010037954954329282
spinning_movements,0.010187514188808706,0.005696686246460811,0.005574324524022563,0.004725224534214257,0.004725224534214257,0.004725224534214257,0.005615513164866162,0.004725224534214257,0.0046685430318497995,0.004725224534214257,0.004725224534214257,0.004780408770126186,0.004725224534214257,0.006338896022457823,0.006963463831158415,0.004780408770126186,0.004725224534214257,0.00553270537156084,0.008312996528597075,0.00887025503939553,0.004725224534214257,0.004780408770126186,0.004780408770126186,0.005615513164866162,0.004725224534214257,0.005574324524022563,0.007594432098755491,0.004725224534214257,0.007627230630554086,0.0046685430318497995,0.005656293510258646,0.007594432098755491,0.0046685430318497995,0.004725224534214257,0.006302910136657,0.004725224534214257,0.004780408770126186,0.007030846107015353,0.0046685430318497995,0.005615513164866162,0.005656293510258646,0.016577824461195885,0.004725224534214257,0.004406411954052628,0.04955786860515362,0.012219129295722317,0.004725224534214257,0.004725224534214257,0.004780408770126186,0.005574324524022563,0.004725224534214257,0.004725224534214257,0.004725224534214257,0.007097942788495803,0.004725224534214257,0.008215100378238704,0.008247725630899138,0.004725224534214257,0.004725224534214257,0.006997192344128595,0.010897299652412425,0.21344055335962878,0.004780408770126186,0.008345644855443566,0.006410366216201087,0.005615513164866162,0.004725224534214257,0.004725224534214257,0.007097942788495803,0.0046685430318497995,0.005656293510258646,0.048876878340594364,0.005615513164866162,0.0046685430318497995,0.005615513164866162,0.004780408770126186,0.004725224534214257,0.004725224534214257,0.005615513164866162,0.004780408770126186,0.004725224534214257,0.0046685430318497995,0.006410366216201087,0.004780408770126186,0.004725224534214257,0.004725224534214257,0.0046685430318497995,0.004780408770126186,0.004780408770126186,0.004725224534214257,0.005656293510258646,0.004780408770126186,0.005615513164866162,0.004780408770126186,0.004780408770126186,0.0046685430318497995,0.0046685430318497995,0.004725224534214257,0.004780408770126186,0.004725224534214257,0.008804366803920171,0.004780408770126186,0.004725224534214257,0.0,0.0046685430318497995,0.005615513164866162,0.004780408770126186,0.005574324524022563,0.0046685430318497995,0.008215100378238704,0.006374712363566501,0.005615513164866162,0.004725224534214257,0.0046685430318497995,0.004780408770126186,0.004725224534214257,0.004780408770126186,0.004725224534214257,0.0046685430318497995,0.802376555520387,0.004725224534214257,0.023619436984414866,0.0046685430318497995,0.0046685430318497995,0.0046685430318497995,0.004725224534214257,0.006997192344128595,0.004725224534214257,0.004725224534214257,0.008969306370816216,0.009503069858327322
spotting_ urination,0.010187514188808706,0.005696686246460811,0.005574324524022563,0.004725224534214257,0.004725224534214257,0.004725224534214257,0.005615513164866162,0.004725224534214257,0.0046685430318497995,0.004725224534214257,0.004725224534214257,0.004780408770126186,0.004725224534214257,0.006338896022457823,0.006963463831158415,0.004780408770126186,0.004725224534214257,0.32405338326873157,0.008312996528597075,0.00887025503939553,0.004725224534214257,0.004780408770126186,0.004780408770126186,0.005615513164866162,0.004725224534214257,0.005574324524022563,0.007594432098755491,0.004725224534214257,0.007627230630554086,0.0046685430318497995,0.005656293510258646,0.007594432098755491,0.0046685430318497995,0.004725224534214257,0.006302910136657,0.004725224534214257,0.004780408770126186,0.007030846107015353,0.0046685430318497995,0.005615513164866162,0.005656293510258646,0.016577824461195885,0.004725224534214257,0.004406411954052628,0.010788969082661809,0.012219129295722317,0.004725224534214257,0.004725224534214257,0.004780408770126186,0.005574324524022563,0.004725224534214257,0.004725224534214257,0.004725224534214257,0.007097942788495803,0.004725224534214257,0.09467758748180546,0.008247725630899138,0.004725224534214257,0.004725224534214257,0.006997192344128595,0.010897299652412425,0.006338896022457823,0.004780408770126186,0.008345644855443566,0.006410366216201087,0.005615513164866162,0.004725224534214257,0.004725224534214257,0.007097942788495803,0.0046685430318497995,0.005656293510258646,0.010861111533286139,0.005615513164866162,0.0046685430318497995,0.005615513164866162,0.004780408770126186,0.004725224534214257,0.004725224534214257,0.005615513164866162,0.004780408770126186,0.004725224534214257,0.0046685430318497995,0.006410366216201087,0.004780408770126186,0.004725224534214257,0.004725224534214257,0.0046685430318497995,0.004780408770126186,0.004780408770126186,0.004725224534214257,0.005656293510258646,0.004780408770126186,0.005615513164866162,0.004780408770126186,0.004780408770126186,0.0046685430318497995,0.0046685430318497995,0.004725224534214257,0.004780408770126186,0.004725224534214257,0.06729154972424299,0.004780408770126186,0.004725224534214257,0.0046685430318497995,0.0,0.005615513164866162,0.004780408770126186,0.31365429987983856,0.0046685430318497995,0.008215100378238704,0.006374712363566501,0.005615513164866162,0.004725224534214257,0.0046685430318497995,0.004780408770126186,0.004725224534214257,0.004780408770126186,0.004725224534214257,0.0046685430318497995,0.004725224534214257,0.004725224534214257,0.016417178300272908,0.0046685430318497995,0.0046685430318497995,0.0046685430318497995,0.004725224534214257,0.006997192344128595,0.004725224534214257,0.004725224534214257,0.008969306370816216,0.009503069858327322
stiff_neck,0.021814803617793282,0.012182271095844667,0.22822186409173348,0.005931261567849816,0.005931261567849816,0.005931261567849816,0.012008478016554292,0.005931261567849816,0.005615513164866162,0.005931261567849816,0.005931261567849816,0.006247414158816385,0.005931261567849816,0.12426556526388707,0.01489591007270019,0.006247414158816385,0.005931261567849816,0.011361683215015066,0.01778988024880434,0.018985794839507956,0.005931261567849816,0.006247414158816385,0.006247414158816385,0.012008478016554292,0.005931261567849816,0.011684868880895719,0.016248580083925355,0.005931261567849816,0.01631891252522686,0.005615513164866162,0.215982908141204,0.016248580083925355,0.005615513164866162,0.005931261567849816,0.01348055609844074,0.005931261567849816,0.006247414158816385,0.07803790537555669,0.005615513164866162,0.012008478016554292,0.012095788142678303,0.03557781418541329,0.005931261567849816,0.005300167917475721,0.012832338858574571,0.026183547171806546,0.005931261567849816,0.005931261567849816,0.006247414158816385,0.22822186409173348,0.005931261567849816,0.005931261567849816,0.005931261567849816,0.07487646450704932,0.005931261567849816,0.01757984336472201,0.017649839244705774,0.005931261567849816,0.005931261567849816,0.014968199737909988,0.023340359483189497,0.01355764285740615,0.006247414158816385,0.017859931127044832,0.013710748524884818,0.012008478016554292,0.3663922910719501,0.005931261567849816,0.015184147996288198,0.005615513164866162,0.215982908141204,0.02326255988158389,0.012008478016554292,0.005615513164866162,0.012008478016554292,0.006247414158816385,0.005931261567849816,0.005931261567849816,0.22413871104641622,0.006247414158816385,0.005931261567849816,0.005615513164866162,0.013710748524884818,0.006247414158816385,0.005931261567849816,0.005931261567849816,0.005615513164866162,0.006247414158816385,0.006247414158816385,0.005931261567849816,0.012095788142678303,0.006247414158816385,0.012008478016554292,0.006247414158816385,0.006247414158816385,0.005615513164866162,0.005615513164866162,0.005931261567849816,0.006247414158816385,0.005931261567849816,0.018844366620391816,0.006247414158816385,0.005931261567849816,0.005615513164866162,0.005615513164866162,0.0,0.006247414158816385,0.011684868880895719,0.005615513164866162,0.01757984336472201,0.013634368636831984,0.22413871104641622,0.005931261567849816,0.005615513164866162,0.006247414158816385,0.005931261567849816,0.006247414158816385,0.005931261567849816,0.005615513164866162,0.005931261567849816,0.3663922910719501,0.035231076938208275,0.005615513164866162,0.005615513164866162,0.005615513164866162,0.005931261567849816,0.014968199737909988,0.005931261567849816,0.005931261567849816,0.019198421055984988,0.020344496729188963
stomach_bleeding,0.07645428715749482,0.006337732111001954,0.006201585461074321,0.9182643655136847,0.005049163704808938,0.005049163704808938,0.006247414158816385,0.005049163704808938,0.004780408770126186,0.005049163704808938,0.005049163704808938,0.005318258656754704,0.005049163704808938,0.007052312335489124,0.007747297029903661,0.005318258656754704,0.005049163704808938,0.006155277895930415,0.009249100366641286,0.009869282021013946,0.005049163704808938,1.0,0.005318258656754704,0.006247414158816385,0.005049163704808938,0.006201585461074321,0.008449438807955095,0.005049163704808938,0.13230255154187,0.004780408770126186,0.00629278870438046,0.008449438807955095,0.004780408770126186,0.005049163704808938,0.007012270266354867,0.005049163704808938,0.005318258656754704,0.00782227837747873,0.004780408770126186,0.006247414158816385,0.00629278870438046,0.02660571363012765,0.005049163704808938,0.0045119929945312874,0.012004850310633863,0.044092983378239047,0.005049163704808938,0.005049163704808938,0.005318258656754704,0.006201585461074321,0.005049163704808938,0.005049163704808938,0.005049163704808938,0.007896942321888464,0.005049163704808938,0.00914015300315757,0.10617392341422242,0.005049163704808938,0.005049163704808938,0.007784829243502096,0.06693204981567188,0.007052312335489124,0.005318258656754704,0.009285434454328417,0.007131838695913603,0.006247414158816385,0.005049163704808938,0.005049163704808938,0.007896942321888464,0.004780408770126186,0.00629278870438046,0.05552032277338801,0.006247414158816385,0.004780408770126186,0.006247414158816385,0.005318258656754704,0.005049163704808938,0.005049163704808938,0.006247414158816385,0.005318258656754704,0.005049163704808938,0.004780408770126186,0.007131838695913603,0.005318258656754704,0.005049163704808938,0.005049163704808938,0.004780408770126186,0.005318258656754704,0.005318258656754704,0.005049163704808938,0.00629278870438046,0.005318258656754704,0.006247414158816385,0.005318258656754704,0.005318258656754704,0.004780408770126186,0.004780408770126186,0.005049163704808938,0.005318258656754704,0.005049163704808938,0.009795952581791004,0.005318258656754704,0.005049163704808938,0.004780408770126186,0.004780408770126186,0.006247414158816385,0.0,0.006201585461074321,0.004780408770126186,0.00914015300315757,0.007092165861938317,0.006247414158816385,0.005049163704808938,0.004780408770126186,0.005318258656754704,0.005049163704808938,0.005318258656754704,0.005049163704808938,0.004780408770126186,0.005049163704808938,0.005049163704808938,0.026993921306026694,0.004780408770126186,0.004780408770126186,0.004780408770126186,0.005049163704808938,0.007784829243502096,0.005049163704808938,0.005049163704808938,0.10107780282941407,0.07440932818114641
stomach_pain,0.021225468742235944,0.011853968147472235,0.2133898273736967,0.005887754514928908,0.005887754514928908,0.005887754514928908,0.011684868880895719,0.005887754514928908,0.005574324524022563,0.005887754514928908,0.005887754514928908,0.006201585461074321,0.005887754514928908,0.013192174482129025,0.014494245211424572,0.006201585461074321,0.005887754514928908,0.1944938750388645,0.03995325046043297,0.01847330133030571,0.005887754514928908,0.006201585461074321,0.006201585461074321,0.011684868880895719,0.005887754514928908,0.011599068767415063,0.0579356388505613,0.005887754514928908,0.015878722348415784,0.005574324524022563,0.0117698209976981,0.01581029493134286,0.005574324524022563,0.005887754514928908,0.013117171689669301,0.005887754514928908,0.006201585461074321,0.014634758095000654,0.005574324524022563,0.011684868880895719,0.0117698209976981,0.034612699227677624,0.005887754514928908,0.005261294464960948,0.022482975819325148,0.025475271248288675,0.005887754514928908,0.005887754514928908,0.006201585461074321,0.011599068767415063,0.005887754514928908,0.005887754514928908,0.005887754514928908,0.01477468267659968,0.005887754514928908,0.03625320559313241,0.017173582111991364,0.005887754514928908,0.005887754514928908,0.014564578679765182,0.022709528274804856,0.013192174482129025,0.006201585461074321,0.01737797766503004,0.013341140756893322,0.011684868880895719,0.005887754514928908,0.005887754514928908,0.01477468267659968,0.005574324524022563,0.0117698209976981,0.022633845872279148,0.011684868880895719,0.005574324524022563,0.011684868880895719,0.006201585461074321,0.005887754514928908,0.005887754514928908,0.011684868880895719,0.006201585461074321,0.005887754514928908,0.005574324524022563,0.013341140756893322,0.006201585461074321,0.005887754514928908,0.005887754514928908,0.005574324524022563,0.006201585461074321,0.006201585461074321,0.005887754514928908,0.0117698209976981,0.006201585461074321,0.011684868880895719,0.006201585461074321,0.006201585461074321,0.005574324524022563,0.005574324524022563,0.005887754514928908,0.006201585461074321,0.005887754514928908,0.022733906370926607,0.006201585461074321,0.005887754514928908,0.005574324524022563,0.31365429987983856,0.011684868880895719,0.006201585461074321,0.0,0.005574324524022563,0.017105483883960652,0.013266825944005425,0.011684868880895719,0.005887754514928908,0.005574324524022563,0.006201585461074321,0.005887754514928908,0.006201585461074321,0.005887754514928908,0.35382734858853054,0.005887754514928908,0.005887754514928908,0.000725283263752298,0.005574324524022563,0.005574324524022563,0.005574324524022563,0.005887754514928908,0.014564578679765182,0.005887754514928908,0.005887754514928908,0.018680157252353648,0.01979511627984264
